ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,populacao
1991,RN,Rio Grande do Norte,2400109,Acari,10983
1992,RN,Rio Grande do Norte,2400109,Acari,10948
1993,RN,Rio Grande do Norte,2400109,Acari,11091
1994,RN,Rio Grande do Norte,2400109,Acari,11126
1995,RN,Rio Grande do Norte,2400109,Acari,10817
1996,RN,Rio Grande do Norte,2400109,Acari,10948
1997,RN,Rio Grande do Norte,2400109,Acari,10921
1998,RN,Rio Grande do Norte,2400109,Acari,10898
1999,RN,Rio Grande do Norte,2400109,Acari,10875
2000,RN,Rio Grande do Norte,2400109,Acari,11189
2001,RN,Rio Grande do Norte,2400109,Acari,11203
2002,RN,Rio Grande do Norte,2400109,Acari,11227
2003,RN,Rio Grande do Norte,2400109,Acari,11245
2004,RN,Rio Grande do Norte,2400109,Acari,11282
2005,RN,Rio Grande do Norte,2400109,Acari,11303
2006,RN,Rio Grande do Norte,2400109,Acari,11324
2007,RN,Rio Grande do Norte,2400109,Acari,10911
2008,RN,Rio Grande do Norte,2400109,Acari,11222
2009,RN,Rio Grande do Norte,2400109,Acari,11215
2010,RN,Rio Grande do Norte,2400109,Acari,11035
2011,RN,Rio Grande do Norte,2400109,Acari,11023
2012,RN,Rio Grande do Norte,2400109,Acari,11012
2013,RN,Rio Grande do Norte,2400109,Acari,11355
2014,RN,Rio Grande do Norte,2400109,Acari,11349
2015,RN,Rio Grande do Norte,2400109,Acari,11344
2016,RN,Rio Grande do Norte,2400109,Acari,11338
2017,RN,Rio Grande do Norte,2400109,Acari,11333
2018,RN,Rio Grande do Norte,2400109,Acari,11152
2019,RN,Rio Grande do Norte,2400109,Acari,11136
2020,RN,Rio Grande do Norte,2400109,Acari,11121
2021,RN,Rio Grande do Norte,2400109,Acari,11106
2022,RN,Rio Grande do Norte,2400109,Acari,10589
1991,RN,Rio Grande do Norte,2400208,Açu,43590
1992,RN,Rio Grande do Norte,2400208,Açu,44393
1993,RN,Rio Grande do Norte,2400208,Açu,45791
1994,RN,Rio Grande do Norte,2400208,Açu,46791
1995,RN,Rio Grande do Norte,2400208,Açu,47766
1996,RN,Rio Grande do Norte,2400208,Açu,45054
1997,RN,Rio Grande do Norte,2400208,Açu,45533
1998,RN,Rio Grande do Norte,2400208,Açu,45937
1999,RN,Rio Grande do Norte,2400208,Açu,46341
2000,RN,Rio Grande do Norte,2400208,Açu,47904
2001,RN,Rio Grande do Norte,2400208,Açu,48381
2002,RN,Rio Grande do Norte,2400208,Açu,48811
2003,RN,Rio Grande do Norte,2400208,Açu,49233
2004,RN,Rio Grande do Norte,2400208,Açu,50117
2005,RN,Rio Grande do Norte,2400208,Açu,50606
2006,RN,Rio Grande do Norte,2400208,Açu,51092
2007,RN,Rio Grande do Norte,2400208,Açu,51262
2008,RN,Rio Grande do Norte,2400208,Açu,52824
2009,RN,Rio Grande do Norte,2400208,Açu,53282
2010,RN,Rio Grande do Norte,2400208,Açu,53227
2011,RN,Rio Grande do Norte,2400208,Açu,53636
2012,RN,Rio Grande do Norte,2400208,Açu,54031
2013,RN,Rio Grande do Norte,2400208,Açu,56354
2014,RN,Rio Grande do Norte,2400208,Açu,56829
2015,RN,Rio Grande do Norte,2400208,Açu,57292
2016,RN,Rio Grande do Norte,2400208,Açu,57743
2017,RN,Rio Grande do Norte,2400208,Açu,58183
2018,RN,Rio Grande do Norte,2400208,Açu,57644
2019,RN,Rio Grande do Norte,2400208,Açu,58017
2020,RN,Rio Grande do Norte,2400208,Açu,58384
2021,RN,Rio Grande do Norte,2400208,Açu,58743
2022,RN,Rio Grande do Norte,2400208,Açu,56482
1991,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10733
1992,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10919
1993,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11227
1994,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11451
1995,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11670
1996,RN,Rio Grande do Norte,2400307,Afonso Bezerra,9883
1997,RN,Rio Grande do Norte,2400307,Afonso Bezerra,9742
1998,RN,Rio Grande do Norte,2400307,Afonso Bezerra,9623
1999,RN,Rio Grande do Norte,2400307,Afonso Bezerra,9504
2000,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10867
2001,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10881
2002,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10895
2003,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10908
2004,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10936
2005,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10951
2006,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10966
2007,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10339
2008,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10628
2009,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10594
2010,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10844
2011,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10842
2012,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10841
2013,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11191
2014,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11197
2015,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11202
2016,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11207
2017,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11211
2018,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11041
2019,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11035
2020,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11029
2021,RN,Rio Grande do Norte,2400307,Afonso Bezerra,11024
2022,RN,Rio Grande do Norte,2400307,Afonso Bezerra,10838
1991,RN,Rio Grande do Norte,2400406,Água Nova,2309
1992,RN,Rio Grande do Norte,2400406,Água Nova,2330
1993,RN,Rio Grande do Norte,2400406,Água Nova,2365
1994,RN,Rio Grande do Norte,2400406,Água Nova,2390
1995,RN,Rio Grande do Norte,2400406,Água Nova,2415
1996,RN,Rio Grande do Norte,2400406,Água Nova,2509
1997,RN,Rio Grande do Norte,2400406,Água Nova,2578
1998,RN,Rio Grande do Norte,2400406,Água Nova,2636
1999,RN,Rio Grande do Norte,2400406,Água Nova,2694
2000,RN,Rio Grande do Norte,2400406,Água Nova,2678
2001,RN,Rio Grande do Norte,2400406,Água Nova,2723
2002,RN,Rio Grande do Norte,2400406,Água Nova,2756
2003,RN,Rio Grande do Norte,2400406,Água Nova,2792
2004,RN,Rio Grande do Norte,2400406,Água Nova,2867
2005,RN,Rio Grande do Norte,2400406,Água Nova,2909
2006,RN,Rio Grande do Norte,2400406,Água Nova,2951
2007,RN,Rio Grande do Norte,2400406,Água Nova,2843
2008,RN,Rio Grande do Norte,2400406,Água Nova,2929
2009,RN,Rio Grande do Norte,2400406,Água Nova,2952
2010,RN,Rio Grande do Norte,2400406,Água Nova,2980
2011,RN,Rio Grande do Norte,2400406,Água Nova,3003
2012,RN,Rio Grande do Norte,2400406,Água Nova,3026
2013,RN,Rio Grande do Norte,2400406,Água Nova,3156
2014,RN,Rio Grande do Norte,2400406,Água Nova,3183
2015,RN,Rio Grande do Norte,2400406,Água Nova,3210
2016,RN,Rio Grande do Norte,2400406,Água Nova,3235
2017,RN,Rio Grande do Norte,2400406,Água Nova,3260
2018,RN,Rio Grande do Norte,2400406,Água Nova,3230
2019,RN,Rio Grande do Norte,2400406,Água Nova,3252
2020,RN,Rio Grande do Norte,2400406,Água Nova,3272
2021,RN,Rio Grande do Norte,2400406,Água Nova,3293
2022,RN,Rio Grande do Norte,2400406,Água Nova,2951
1991,RN,Rio Grande do Norte,2400505,Alexandria,14580
1992,RN,Rio Grande do Norte,2400505,Alexandria,14688
1993,RN,Rio Grande do Norte,2400505,Alexandria,14620
1994,RN,Rio Grande do Norte,2400505,Alexandria,14639
1995,RN,Rio Grande do Norte,2400505,Alexandria,14656
1996,RN,Rio Grande do Norte,2400505,Alexandria,13585
1997,RN,Rio Grande do Norte,2400505,Alexandria,13415
1998,RN,Rio Grande do Norte,2400505,Alexandria,13271
1999,RN,Rio Grande do Norte,2400505,Alexandria,13127
2000,RN,Rio Grande do Norte,2400505,Alexandria,13772
2001,RN,Rio Grande do Norte,2400505,Alexandria,13619
2002,RN,Rio Grande do Norte,2400505,Alexandria,13602
2003,RN,Rio Grande do Norte,2400505,Alexandria,13523
2004,RN,Rio Grande do Norte,2400505,Alexandria,13357
2005,RN,Rio Grande do Norte,2400505,Alexandria,13266
2006,RN,Rio Grande do Norte,2400505,Alexandria,13175
2007,RN,Rio Grande do Norte,2400505,Alexandria,13729
2008,RN,Rio Grande do Norte,2400505,Alexandria,14127
2009,RN,Rio Grande do Norte,2400505,Alexandria,14151
2010,RN,Rio Grande do Norte,2400505,Alexandria,13507
2011,RN,Rio Grande do Norte,2400505,Alexandria,13487
2012,RN,Rio Grande do Norte,2400505,Alexandria,13467
2013,RN,Rio Grande do Norte,2400505,Alexandria,13878
2014,RN,Rio Grande do Norte,2400505,Alexandria,13864
2015,RN,Rio Grande do Norte,2400505,Alexandria,13852
2016,RN,Rio Grande do Norte,2400505,Alexandria,13839
2017,RN,Rio Grande do Norte,2400505,Alexandria,13827
2018,RN,Rio Grande do Norte,2400505,Alexandria,13602
2019,RN,Rio Grande do Norte,2400505,Alexandria,13577
2020,RN,Rio Grande do Norte,2400505,Alexandria,13553
2021,RN,Rio Grande do Norte,2400505,Alexandria,13529
2022,RN,Rio Grande do Norte,2400505,Alexandria,13211
1991,RN,Rio Grande do Norte,2400604,Almino Afonso,5698
1992,RN,Rio Grande do Norte,2400604,Almino Afonso,5682
1993,RN,Rio Grande do Norte,2400604,Almino Afonso,5664
1994,RN,Rio Grande do Norte,2400604,Almino Afonso,5648
1995,RN,Rio Grande do Norte,2400604,Almino Afonso,5633
1996,RN,Rio Grande do Norte,2400604,Almino Afonso,5347
1997,RN,Rio Grande do Norte,2400604,Almino Afonso,5164
1998,RN,Rio Grande do Norte,2400604,Almino Afonso,5010
1999,RN,Rio Grande do Norte,2400604,Almino Afonso,4855
2000,RN,Rio Grande do Norte,2400604,Almino Afonso,5195
2001,RN,Rio Grande do Norte,2400604,Almino Afonso,5098
2002,RN,Rio Grande do Norte,2400604,Almino Afonso,5089
2003,RN,Rio Grande do Norte,2400604,Almino Afonso,5040
2004,RN,Rio Grande do Norte,2400604,Almino Afonso,4937
2005,RN,Rio Grande do Norte,2400604,Almino Afonso,4880
2006,RN,Rio Grande do Norte,2400604,Almino Afonso,4823
2007,RN,Rio Grande do Norte,2400604,Almino Afonso,4948
2008,RN,Rio Grande do Norte,2400604,Almino Afonso,5087
2009,RN,Rio Grande do Norte,2400604,Almino Afonso,5071
2010,RN,Rio Grande do Norte,2400604,Almino Afonso,4871
2011,RN,Rio Grande do Norte,2400604,Almino Afonso,4846
2012,RN,Rio Grande do Norte,2400604,Almino Afonso,4823
2013,RN,Rio Grande do Norte,2400604,Almino Afonso,4945
2014,RN,Rio Grande do Norte,2400604,Almino Afonso,4922
2015,RN,Rio Grande do Norte,2400604,Almino Afonso,4899
2016,RN,Rio Grande do Norte,2400604,Almino Afonso,4876
2017,RN,Rio Grande do Norte,2400604,Almino Afonso,4854
2018,RN,Rio Grande do Norte,2400604,Almino Afonso,4761
2019,RN,Rio Grande do Norte,2400604,Almino Afonso,4735
2020,RN,Rio Grande do Norte,2400604,Almino Afonso,4710
2021,RN,Rio Grande do Norte,2400604,Almino Afonso,4685
2022,RN,Rio Grande do Norte,2400604,Almino Afonso,4689
1991,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,8247
1992,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,8382
1993,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,8626
1994,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,8799
1995,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,8967
1996,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9010
1997,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9322
1998,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9585
1999,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9849
2000,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9499
2001,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9654
2002,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9762
2003,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,9885
2004,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,10141
2005,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,10283
2006,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,10424
2007,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,11443
2008,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,11817
2009,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,12045
2010,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,12305
2011,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,12520
2012,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,12729
2013,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,13440
2014,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,13680
2015,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,13915
2016,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14143
2017,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14365
2018,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14326
2019,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14529
2020,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14728
2021,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,14923
2022,RN,Rio Grande do Norte,2400703,Alto do Rodrigues,12538
1991,RN,Rio Grande do Norte,2400802,Angicos,14477
1992,RN,Rio Grande do Norte,2400802,Angicos,14642
1993,RN,Rio Grande do Norte,2400802,Angicos,14823
1994,RN,Rio Grande do Norte,2400802,Angicos,14981
1995,RN,Rio Grande do Norte,2400802,Angicos,15134
1996,RN,Rio Grande do Norte,2400802,Angicos,13905
1997,RN,Rio Grande do Norte,2400802,Angicos,11083
1998,RN,Rio Grande do Norte,2400802,Angicos,10964
1999,RN,Rio Grande do Norte,2400802,Angicos,10845
2000,RN,Rio Grande do Norte,2400802,Angicos,11626
2001,RN,Rio Grande do Norte,2400802,Angicos,11602
2002,RN,Rio Grande do Norte,2400802,Angicos,11614
2003,RN,Rio Grande do Norte,2400802,Angicos,11608
2004,RN,Rio Grande do Norte,2400802,Angicos,11596
2005,RN,Rio Grande do Norte,2400802,Angicos,11590
2006,RN,Rio Grande do Norte,2400802,Angicos,11583
2007,RN,Rio Grande do Norte,2400802,Angicos,11227
2008,RN,Rio Grande do Norte,2400802,Angicos,11544
2009,RN,Rio Grande do Norte,2400802,Angicos,11525
2010,RN,Rio Grande do Norte,2400802,Angicos,11549
2011,RN,Rio Grande do Norte,2400802,Angicos,11543
2012,RN,Rio Grande do Norte,2400802,Angicos,11538
2013,RN,Rio Grande do Norte,2400802,Angicos,11905
2014,RN,Rio Grande do Norte,2400802,Angicos,11906
2015,RN,Rio Grande do Norte,2400802,Angicos,11907
2016,RN,Rio Grande do Norte,2400802,Angicos,11908
2017,RN,Rio Grande do Norte,2400802,Angicos,11909
2018,RN,Rio Grande do Norte,2400802,Angicos,11724
2019,RN,Rio Grande do Norte,2400802,Angicos,11714
2020,RN,Rio Grande do Norte,2400802,Angicos,11705
2021,RN,Rio Grande do Norte,2400802,Angicos,11695
2022,RN,Rio Grande do Norte,2400802,Angicos,11641
1991,RN,Rio Grande do Norte,2400901,Antônio Martins,7564
1992,RN,Rio Grande do Norte,2400901,Antônio Martins,7509
1993,RN,Rio Grande do Norte,2400901,Antônio Martins,7495
1994,RN,Rio Grande do Norte,2400901,Antônio Martins,7463
1995,RN,Rio Grande do Norte,2400901,Antônio Martins,7432
1996,RN,Rio Grande do Norte,2400901,Antônio Martins,7090
1997,RN,Rio Grande do Norte,2400901,Antônio Martins,6847
1998,RN,Rio Grande do Norte,2400901,Antônio Martins,6643
1999,RN,Rio Grande do Norte,2400901,Antônio Martins,6438
2000,RN,Rio Grande do Norte,2400901,Antônio Martins,6757
2001,RN,Rio Grande do Norte,2400901,Antônio Martins,6646
2002,RN,Rio Grande do Norte,2400901,Antônio Martins,6587
2003,RN,Rio Grande do Norte,2400901,Antônio Martins,6508
2004,RN,Rio Grande do Norte,2400901,Antônio Martins,6343
2005,RN,Rio Grande do Norte,2400901,Antônio Martins,6251
2006,RN,Rio Grande do Norte,2400901,Antônio Martins,6161
2007,RN,Rio Grande do Norte,2400901,Antônio Martins,6997
2008,RN,Rio Grande do Norte,2400901,Antônio Martins,7205
2009,RN,Rio Grande do Norte,2400901,Antônio Martins,7245
2010,RN,Rio Grande do Norte,2400901,Antônio Martins,6907
2011,RN,Rio Grande do Norte,2400901,Antônio Martins,6919
2012,RN,Rio Grande do Norte,2400901,Antônio Martins,6930
2013,RN,Rio Grande do Norte,2400901,Antônio Martins,7172
2014,RN,Rio Grande do Norte,2400901,Antônio Martins,7188
2015,RN,Rio Grande do Norte,2400901,Antônio Martins,7205
2016,RN,Rio Grande do Norte,2400901,Antônio Martins,7221
2017,RN,Rio Grande do Norte,2400901,Antônio Martins,7237
2018,RN,Rio Grande do Norte,2400901,Antônio Martins,7137
2019,RN,Rio Grande do Norte,2400901,Antônio Martins,7145
2020,RN,Rio Grande do Norte,2400901,Antônio Martins,7154
2021,RN,Rio Grande do Norte,2400901,Antônio Martins,7162
2022,RN,Rio Grande do Norte,2400901,Antônio Martins,6577
1991,RN,Rio Grande do Norte,2401008,Apodi,31176
1992,RN,Rio Grande do Norte,2401008,Apodi,31437
1993,RN,Rio Grande do Norte,2401008,Apodi,31620
1994,RN,Rio Grande do Norte,2401008,Apodi,31821
1995,RN,Rio Grande do Norte,2401008,Apodi,32018
1996,RN,Rio Grande do Norte,2401008,Apodi,30414
1997,RN,Rio Grande do Norte,2401008,Apodi,30033
1998,RN,Rio Grande do Norte,2401008,Apodi,29711
1999,RN,Rio Grande do Norte,2401008,Apodi,29390
2000,RN,Rio Grande do Norte,2401008,Apodi,34174
2001,RN,Rio Grande do Norte,2401008,Apodi,34502
2002,RN,Rio Grande do Norte,2401008,Apodi,34805
2003,RN,Rio Grande do Norte,2401008,Apodi,35098
2004,RN,Rio Grande do Norte,2401008,Apodi,35713
2005,RN,Rio Grande do Norte,2401008,Apodi,36053
2006,RN,Rio Grande do Norte,2401008,Apodi,36391
2007,RN,Rio Grande do Norte,2401008,Apodi,34632
2008,RN,Rio Grande do Norte,2401008,Apodi,35648
2009,RN,Rio Grande do Norte,2401008,Apodi,35768
2010,RN,Rio Grande do Norte,2401008,Apodi,34763
2011,RN,Rio Grande do Norte,2401008,Apodi,34808
2012,RN,Rio Grande do Norte,2401008,Apodi,34852
2013,RN,Rio Grande do Norte,2401008,Apodi,36049
2014,RN,Rio Grande do Norte,2401008,Apodi,36120
2015,RN,Rio Grande do Norte,2401008,Apodi,36189
2016,RN,Rio Grande do Norte,2401008,Apodi,36257
2017,RN,Rio Grande do Norte,2401008,Apodi,36323
2018,RN,Rio Grande do Norte,2401008,Apodi,35814
2019,RN,Rio Grande do Norte,2401008,Apodi,35845
2020,RN,Rio Grande do Norte,2401008,Apodi,35874
2021,RN,Rio Grande do Norte,2401008,Apodi,35904
2022,RN,Rio Grande do Norte,2401008,Apodi,36118
1991,RN,Rio Grande do Norte,2401107,Areia Branca,21216
1992,RN,Rio Grande do Norte,2401107,Areia Branca,21635
1993,RN,Rio Grande do Norte,2401107,Areia Branca,22287
1994,RN,Rio Grande do Norte,2401107,Areia Branca,22773
1995,RN,Rio Grande do Norte,2401107,Areia Branca,23248
1996,RN,Rio Grande do Norte,2401107,Areia Branca,20674
1997,RN,Rio Grande do Norte,2401107,Areia Branca,20415
1998,RN,Rio Grande do Norte,2401107,Areia Branca,20196
1999,RN,Rio Grande do Norte,2401107,Areia Branca,19978
2000,RN,Rio Grande do Norte,2401107,Areia Branca,22530
2001,RN,Rio Grande do Norte,2401107,Areia Branca,22723
2002,RN,Rio Grande do Norte,2401107,Areia Branca,22806
2003,RN,Rio Grande do Norte,2401107,Areia Branca,22935
2004,RN,Rio Grande do Norte,2401107,Areia Branca,23204
2005,RN,Rio Grande do Norte,2401107,Areia Branca,23353
2006,RN,Rio Grande do Norte,2401107,Areia Branca,23501
2007,RN,Rio Grande do Norte,2401107,Areia Branca,24398
2008,RN,Rio Grande do Norte,2401107,Areia Branca,25147
2009,RN,Rio Grande do Norte,2401107,Areia Branca,25394
2010,RN,Rio Grande do Norte,2401107,Areia Branca,25315
2011,RN,Rio Grande do Norte,2401107,Areia Branca,25529
2012,RN,Rio Grande do Norte,2401107,Areia Branca,25736
2013,RN,Rio Grande do Norte,2401107,Areia Branca,26868
2014,RN,Rio Grande do Norte,2401107,Areia Branca,27115
2015,RN,Rio Grande do Norte,2401107,Areia Branca,27356
2016,RN,Rio Grande do Norte,2401107,Areia Branca,27176
2017,RN,Rio Grande do Norte,2401107,Areia Branca,27401
2018,RN,Rio Grande do Norte,2401107,Areia Branca,27162
2019,RN,Rio Grande do Norte,2401107,Areia Branca,27774
2020,RN,Rio Grande do Norte,2401107,Areia Branca,27967
2021,RN,Rio Grande do Norte,2401107,Areia Branca,28156
2022,RN,Rio Grande do Norte,2401107,Areia Branca,24076
1991,RN,Rio Grande do Norte,2401206,Arês,11141
1992,RN,Rio Grande do Norte,2401206,Arês,11191
1993,RN,Rio Grande do Norte,2401206,Arês,11306
1994,RN,Rio Grande do Norte,2401206,Arês,11381
1995,RN,Rio Grande do Norte,2401206,Arês,11454
1996,RN,Rio Grande do Norte,2401206,Arês,11375
1997,RN,Rio Grande do Norte,2401206,Arês,11504
1998,RN,Rio Grande do Norte,2401206,Arês,11613
1999,RN,Rio Grande do Norte,2401206,Arês,11722
2000,RN,Rio Grande do Norte,2401206,Arês,11323
2001,RN,Rio Grande do Norte,2401206,Arês,11345
2002,RN,Rio Grande do Norte,2401206,Arês,11362
2003,RN,Rio Grande do Norte,2401206,Arês,11379
2004,RN,Rio Grande do Norte,2401206,Arês,11417
2005,RN,Rio Grande do Norte,2401206,Arês,11438
2006,RN,Rio Grande do Norte,2401206,Arês,11458
2007,RN,Rio Grande do Norte,2401206,Arês,12236
2008,RN,Rio Grande do Norte,2401206,Arês,12611
2009,RN,Rio Grande do Norte,2401206,Arês,12732
2010,RN,Rio Grande do Norte,2401206,Arês,12924
2011,RN,Rio Grande do Norte,2401206,Arês,13047
2012,RN,Rio Grande do Norte,2401206,Arês,13166
2013,RN,Rio Grande do Norte,2401206,Arês,13764
2014,RN,Rio Grande do Norte,2401206,Arês,13905
2015,RN,Rio Grande do Norte,2401206,Arês,14042
2016,RN,Rio Grande do Norte,2401206,Arês,14176
2017,RN,Rio Grande do Norte,2401206,Arês,14307
2018,RN,Rio Grande do Norte,2401206,Arês,14192
2019,RN,Rio Grande do Norte,2401206,Arês,14306
2020,RN,Rio Grande do Norte,2401206,Arês,14417
2021,RN,Rio Grande do Norte,2401206,Arês,14526
2022,RN,Rio Grande do Norte,2401206,Arês,13268
1991,RN,Rio Grande do Norte,2401305,Campo Grande,12437
1992,RN,Rio Grande do Norte,2401305,Campo Grande,12389
1993,RN,Rio Grande do Norte,2401305,Campo Grande,12614
1994,RN,Rio Grande do Norte,2401305,Campo Grande,12695
1995,RN,Rio Grande do Norte,2401305,Campo Grande,12773
1996,RN,Rio Grande do Norte,2401305,Campo Grande,13080
1997,RN,Rio Grande do Norte,2401305,Campo Grande,9472
1998,RN,Rio Grande do Norte,2401305,Campo Grande,9555
1999,RN,Rio Grande do Norte,2401305,Campo Grande,9640
2000,RN,Rio Grande do Norte,2401305,Campo Grande,9024
2001,RN,Rio Grande do Norte,2401305,Campo Grande,9033
2002,RN,Rio Grande do Norte,2401305,Campo Grande,9048
2003,RN,Rio Grande do Norte,2401305,Campo Grande,9059
2004,RN,Rio Grande do Norte,2401305,Campo Grande,9082
2005,RN,Rio Grande do Norte,2401305,Campo Grande,9095
2006,RN,Rio Grande do Norte,2401305,Campo Grande,9108
2007,RN,Rio Grande do Norte,2401305,Campo Grande,8936
2008,RN,Rio Grande do Norte,2401305,Campo Grande,9194
2009,RN,Rio Grande do Norte,2401305,Campo Grande,9203
2010,RN,Rio Grande do Norte,2401305,Campo Grande,9289
2011,RN,Rio Grande do Norte,2401305,Campo Grande,9309
2012,RN,Rio Grande do Norte,2401305,Campo Grande,9330
2013,RN,Rio Grande do Norte,2401305,Campo Grande,9660
2014,RN,Rio Grande do Norte,2401305,Campo Grande,9688
2015,RN,Rio Grande do Norte,2401305,Campo Grande,9716
2016,RN,Rio Grande do Norte,2401305,Campo Grande,9742
2017,RN,Rio Grande do Norte,2401305,Campo Grande,9768
2018,RN,Rio Grande do Norte,2401305,Campo Grande,9638
2019,RN,Rio Grande do Norte,2401305,Campo Grande,9655
2020,RN,Rio Grande do Norte,2401305,Campo Grande,9670
2021,RN,Rio Grande do Norte,2401305,Campo Grande,9686
2022,RN,Rio Grande do Norte,2401305,Campo Grande,10319
1991,RN,Rio Grande do Norte,2401404,Baía Formosa,7223
1992,RN,Rio Grande do Norte,2401404,Baía Formosa,7445
1993,RN,Rio Grande do Norte,2401404,Baía Formosa,7611
1994,RN,Rio Grande do Norte,2401404,Baía Formosa,7787
1995,RN,Rio Grande do Norte,2401404,Baía Formosa,7958
1996,RN,Rio Grande do Norte,2401404,Baía Formosa,7336
1997,RN,Rio Grande do Norte,2401404,Baía Formosa,7355
1998,RN,Rio Grande do Norte,2401404,Baía Formosa,7372
1999,RN,Rio Grande do Norte,2401404,Baía Formosa,7388
2000,RN,Rio Grande do Norte,2401404,Baía Formosa,7821
2001,RN,Rio Grande do Norte,2401404,Baía Formosa,7881
2002,RN,Rio Grande do Norte,2401404,Baía Formosa,7947
2003,RN,Rio Grande do Norte,2401404,Baía Formosa,8005
2004,RN,Rio Grande do Norte,2401404,Baía Formosa,8128
2005,RN,Rio Grande do Norte,2401404,Baía Formosa,8196
2006,RN,Rio Grande do Norte,2401404,Baía Formosa,8263
2007,RN,Rio Grande do Norte,2401404,Baía Formosa,8466
2008,RN,Rio Grande do Norte,2401404,Baía Formosa,8726
2009,RN,Rio Grande do Norte,2401404,Baía Formosa,8811
2010,RN,Rio Grande do Norte,2401404,Baía Formosa,8573
2011,RN,Rio Grande do Norte,2401404,Baía Formosa,8631
2012,RN,Rio Grande do Norte,2401404,Baía Formosa,8687
2013,RN,Rio Grande do Norte,2401404,Baía Formosa,9048
2014,RN,Rio Grande do Norte,2401404,Baía Formosa,9116
2015,RN,Rio Grande do Norte,2401404,Baía Formosa,9182
2016,RN,Rio Grande do Norte,2401404,Baía Formosa,9247
2017,RN,Rio Grande do Norte,2401404,Baía Formosa,9309
2018,RN,Rio Grande do Norte,2401404,Baía Formosa,9218
2019,RN,Rio Grande do Norte,2401404,Baía Formosa,9271
2020,RN,Rio Grande do Norte,2401404,Baía Formosa,9322
2021,RN,Rio Grande do Norte,2401404,Baía Formosa,9373
2022,RN,Rio Grande do Norte,2401404,Baía Formosa,8825
1991,RN,Rio Grande do Norte,2401453,Baraúna,15470
1992,RN,Rio Grande do Norte,2401453,Baraúna,15559
1993,RN,Rio Grande do Norte,2401453,Baraúna,15692
1994,RN,Rio Grande do Norte,2401453,Baraúna,15792
1995,RN,Rio Grande do Norte,2401453,Baraúna,15890
1996,RN,Rio Grande do Norte,2401453,Baraúna,17195
1997,RN,Rio Grande do Norte,2401453,Baraúna,17940
